test_id,orientation,dominant_gravity_axis,dominant_gravity_mean_g,dominant_gravity_error_g,duration_h,plateau_duration_min,plateau_temp_mean_c,fs_hz,timing_status,estimated_dropped_samples,jitter_p95_us,fifo_overrun_count,fifo_backlog_max,imu_sample_fresh_rate_pct,mag_sample_fresh_rate_pct,gyro_x_mean_dps,gyro_y_mean_dps,gyro_z_mean_dps,gyro_x_std_dps,gyro_y_std_dps,gyro_z_std_dps,gyro_x_arw_dps_sqrtHz,gyro_y_arw_dps_sqrtHz,gyro_z_arw_dps_sqrtHz,gyro_x_bias_instability_dps,gyro_y_bias_instability_dps,gyro_z_bias_instability_dps,gyro_x_psd_white,gyro_y_psd_white,gyro_z_psd_white,gyro_z_raw_offset_pass,gyro_y_tco_dps_per_c,gyro_y_tco_r2,acc_x_mean_g,acc_y_mean_g,acc_z_mean_g,acc_x_std_mg,acc_y_std_mg,acc_z_std_mg,mag_norm_ut,warnings,zaru_active_pct,zaru_flag_counts,final_gx_mean_dps,final_gy_mean_dps,final_gz_mean_dps,final_gx_std_dps,final_gy_std_dps,final_gz_std_dps,pipe_body_gx_mean_dps,pipe_body_gy_mean_dps,pipe_body_gz_mean_dps,tbias_gz_mean_dps
tel_116,usb_c_su,x,0.9966555710039847,-0.0033444289960152807,0.939847145,20.411674983333334,34.7741426611797,49.99500050000809,FAIL,29,291.9999999448919,0,21.0,99.85988353188094,49.92994176594047,0.16325939511071916,0.05810465020576131,0.5659146545659416,0.034109577332994176,0.03512691476632288,0.033618897292832704,0.007449341426654345,0.00784126383755353,0.007553231755013697,0.0002456513979162028,0.0015356290625800437,0.0009694906488652947,WHITE,WHITE,WHITE,False,-0.02958294376836674,0.740633889287611,0.9966555710039847,-0.03252743167417859,-0.012518248660918415,0.6039304113373569,0.8039426791503294,0.7003905329867769,87.43644493244457,timing quality FAIL: 29 estimated dropped samples,99.95917434189039,0:25;1:61211,-7.453622052387496e-06,-3.0122803579593696e-06,7.389770723104067e-06,0.0061208156642111435,0.005923810480665265,0.005887692016873409,-0.10260449719119474,-0.020155094225618914,0.06492714040760338,0.06491995639819714
tel_117,su,z,1.008179451026893,0.008179451026893103,1.986524918888889,50.0423306,34.86959890216037,49.99500049943977,FAIL,89,291.9999997175182,0,21.0,99.86041450458339,49.930207252291694,0.14671772116339024,0.018442277017979788,0.5580315636287332,0.034616269241164406,0.036236783074344615,0.033519694950294526,0.007559843972500873,0.008035462969893211,0.007215643703724269,0.0013668164152315213,0.0014468192046149845,0.0014306096582179688,WHITE,WHITE,WHITE,False,-0.03738144591447036,0.8670517547744414,0.02053526639931252,0.006398898729623683,1.008179451026893,0.5532620380310664,0.553394685198658,0.6645816617166345,85.35785672858819,timing quality FAIL: 89 estimated dropped samples,99.97735039603499,0:34;1:150079,-3.640590754964593e-06,-2.662394329605033e-06,5.023948625368889e-06,0.006271623314798622,0.005965950610075545,0.005726641828248298,-0.35324146216516894,-0.02119601100504287,-0.05958445271229007,-0.05958677309759981
tel_118,destra,y,-1.012672779344318,-0.012672779344317986,1.985424918611111,17.665666733333335,35.568537077930664,49.99500050000809,FAIL,129,289.9999999499414,0,21.0,99.86088134606395,49.93016075622325,0.21303260358983067,0.002043600588868127,0.5420482939810882,0.034823363970610935,0.035268093554045386,0.03325208415953353,0.007880804669015362,0.007829123088377625,0.007333470032933277,0.0013001119818937862,0.0015077868420307174,0.0015029807444393566,WHITE,WHITE,WHITE,False,-0.04403452017644357,0.9195690668733718,-0.004186924504086216,-1.012672779344318,0.052528523922767675,0.5085768317813373,0.6015899268525816,0.688026646186877,120.82594142486705,timing quality FAIL: 129 estimated dropped samples,99.86788215087859,0:70;1:52913,7.800992771266253e-06,-4.207387275163735e-06,-6.8055791480286075e-06,0.005749271643341603,0.006185438769749798,0.006185776522394852,-0.07693471490855555,-0.05235217465979654,0.3948629926580224,0.3948698775078799
