test,plateau_min,fs_hz,gyr_x_psd_floor,gyr_x_psd_slope,gyr_x_psd_flatness,gyr_x_psd_white,gyr_y_psd_floor,gyr_y_psd_slope,gyr_y_psd_flatness,gyr_y_psd_white,gyr_z_psd_floor,gyr_z_psd_slope,gyr_z_psd_flatness,gyr_z_psd_white
MPU6886_001,99.764,50.00000000698326,0.016990468666832338,-0.01077476963764088,0.9983156524896466,WHITE,0.013628898604380959,0.00017662023634002402,0.9981130715160741,WHITE,0.011431950239925845,0.0011925512248061082,0.998210333316965,WHITE
MPU6886_002,101.01733333333333,50.00000000698326,0.016516545667715453,0.0023980862978404357,0.9981010583523233,WHITE,0.013760705081906032,-0.005922948644534901,0.998095859360348,WHITE,0.011481005650219223,-0.0051922650232422655,0.9983187856925025,WHITE
MPU6886_003,52.68333333333333,50.00000000698326,0.020006325582197615,-0.011613483079146454,0.9963099347346827,WHITE,0.016595488423461376,-0.012631635950093766,0.9961266512461422,WHITE,0.011430433562599429,-0.004061495195852186,0.9968500801965563,WHITE
MPU6886_007,63.54433333333334,50.000000006988145,0.015824421610001176,-0.003981752080743858,0.9971123289638685,WHITE,0.013381612303066798,-0.004480672193642535,0.9971758093704678,WHITE,0.011622503291317986,0.00557871558609643,0.9968974177286184,WHITE
MPU6886_010,93.21466666666666,50.0,0.025284936318306275,0.0013792102834966212,0.9978338554584648,WHITE,0.020552303353543015,0.06781364620509586,0.9911118351617075,WHITE,0.013271208291500261,-0.0041580162143590805,0.9982461271477376,WHITE
MPU6886_011,107.736,50.00000000698326,0.032471642087710015,-0.0060657474000589675,0.9984021274369245,WHITE,0.02755986242973236,-0.0026300530675248623,0.9982617550488182,WHITE,0.01257659207084469,-0.00844547273309639,0.9984086920833326,WHITE
